"2016-02-16,""2016"",""02"",""16"",""†"",""-1.9"","""",""-4.6"","""",""-3.3"","""",""21.3"","""",""0.0"","""","""",""M"","""",""M"",""2.0"","""",""23"","""",""32"","""",""41"","""""
"2016-02-17,""2016"",""02"",""17"",""†"",""-2.7"","""",""-16.1"","""",""-9.4"","""",""27.4"","""",""0.0"","""","""",""M"","""",""M"",""1.5"","""",""26"","""",""28"","""",""48"","""""
"2016-02-18,""2016"",""02"",""18"",""†"",""-5.5"","""",""-24.4"","""",""-15.0"","""",""33.0"","""",""0.0"","""","""",""M"","""",""M"",""0.4"","""",""22"","""","""","""",""<31"","""""
"2016-02-19,""2016"",""02"",""19"",""†"",""4.6"","""",""-11.5"","""",""-3.5"","""",""21.5"","""",""0.0"","""","""",""M"","""",""M"",""3.1"","""",""22"","""",""19"","""",""44"","""""
"2016-02-20,""2016"",""02"",""20"",""†"",""5.6"","""",""1.8"","""",""3.7"","""",""14.3"","""",""0.0"","""","""",""M"","""",""M"",""1.1"","""",""19"","""",""24"","""",""48"","""""
"2016-02-21,""2016"",""02"",""21"",""†"",""2.4"","""",""-5.2"","""",""-1.4"","""",""19.4"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""",""8"","""",""33"","""",""32"","""""
"2016-02-22,""2016"",""02"",""22"",""†"",""-3.3"","""",""-10.3"","""",""-6.8"","""",""24.8"","""",""0.0"","""","""",""M"","""",""M"",""0.4"","""",""6"","""","""","""",""<31"","""""
"2016-02-23,""2016"",""02"",""23"",""†"",""-0.3"","""",""-10.2"","""",""-5.3"","""",""23.3"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""",""5"","""","""","""",""<31"","""""
"2016-02-24,""2016"",""02"",""24"",""†"",""0.1"","""",""-4.6"","""",""-2.3"","""",""20.3"","""",""0.0"","""","""",""M"","""",""M"",""17.7"","""",""5"","""",""6"","""",""52"","""""
"2016-02-25,""2016"",""02"",""25"",""†"",""-0.5"","""",""-11.4"","""",""-6.0"","""",""24.0"","""",""0.0"","""","""",""M"","""",""M"",""0.9"","""",""9"","""","""","""",""<31"","""""
"2016-02-26,""2016"",""02"",""26"",""†"",""-6.9"","""",""-14.5"","""",""-10.7"","""",""28.7"","""",""0.0"","""","""",""M"","""",""M"",""0.4"","""",""18"","""",""29"","""",""32"","""""
"2016-02-27,""2016"",""02"",""27"",""†"",""3.7"","""",""-9.8"","""",""-3.1"","""",""21.1"","""",""0.0"","""","""",""M"","""",""M"",""1.2"","""",""18"","""",""20"","""",""48"","""""
"2016-02-28,""2016"",""02"",""28"",""†"",""10.1"","""",""-2.3"","""",""3.9"","""",""14.1"","""",""0.0"","""","""",""M"","""",""M"",""4.8"","""",""16"","""",""23"","""",""37"","""""
"2016-02-29,""2016"",""02"",""29"",""†"",""6.2"","""",""-11.2"","""",""-2.5"","""",""20.5"","""",""0.0"","""","""",""M"","""",""M"",""2.0"","""",""8"","""",""30"","""",""76"","""""
"2016-03-01,""2016"",""03"",""01"",""†"",""-10.2"","""",""-14.4"","""",""-12.3"","""",""30.3"","""",""0.0"","""","""",""M"","""",""M"",""18.3"","""",""8"","""",""6"","""",""43"","""""
"2016-03-02,""2016"",""03"",""02"",""†"",""-8.8"","""",""-21.5"","""",""-15.2"","""",""33.2"","""",""0.0"","""","""",""M"","""",""M"",""1.1"","""",""29"","""",""31"","""",""48"","""""
"2016-03-03,""2016"",""03"",""03"",""†"",""-7.0"","""",""-20.3"","""",""-13.7"","""",""31.7"","""",""0.0"","""","""",""M"","""",""M"",""0.0"","""",""25"","""","""","""",""<31"","""""
